,InvoiceNo,CustomerID,CountryType,Quantity,InvoiceDate,Month,Day,Weekday,Hour,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,sum,Delivery_Charges,Extra_Charges,Other Purchases,PricePerQuantity
12916,566270,16523,1,390,2011-09-11 13:40:00,9,11,6,13,335.99,264.84000000000003,89.4,78.05,80.7,0.0,848.98,0,0,0,2.176871794871795
12917,566271,14250,1,866,2011-09-11 13:44:00,9,11,6,13,219.56,280.76,206.70000000000002,235.67999999999998,271.13000000000005,15.0,1228.8300000000006,0,0,0,1.4189722863741348
12918,566272,14487,1,264,2011-09-11 13:51:00,9,11,6,13,85.14999999999999,176.32999999999998,103.1,22.29,12.5,0.0,399.37000000000006,0,0,0,1.5127651515151517
12919,566273,14720,1,107,2011-09-11 13:56:00,9,11,6,13,0.0,10.08,107.25,112.69999999999999,15.3,0.0,245.32999999999998,0,0,0,2.292803738317757
12920,566274,13884,1,149,2011-09-11 13:58:00,9,11,6,13,9.5,144.85,11.999999999999998,113.25000000000003,64.65,0.0,344.25,0,0,0,2.3104026845637584
12921,566275,16549,1,240,2011-09-11 13:58:00,9,11,6,13,23.820000000000007,77.77999999999999,98.06,123.43,128.3,0.0,451.39,0,0,0,1.8807916666666666
12922,566276,13450,1,348,2011-09-11 14:00:00,9,11,6,14,49.2,85.8,40.5,109.74000000000001,20.58,0.0,305.82000000000005,0,0,10,0.878793103448276
12923,566277,16796,1,186,2011-09-11 14:01:00,9,11,6,14,114.56,46.24,75.78,51.64,17.4,0.0,305.62,0,0,0,1.6431182795698924
12924,566278,13614,1,67,2011-09-11 14:05:00,9,11,6,14,17.0,115.14999999999999,36.8,63.599999999999994,69.60000000000002,0.0,302.15,0,0,0,4.509701492537313
12925,566279,14432,1,308,2011-09-11 14:09:00,9,11,6,14,58.54999999999999,41.80000000000001,58.63999999999999,26.78,63.4,0.0,249.17000000000004,0,0,7,0.8089935064935067
12926,566281,12748,1,1437,2011-09-11 14:15:00,9,11,6,14,385.35999999999996,366.22999999999985,272.6,400.2200000000001,523.9399999999999,0.0,1948.3499999999997,0,0,0,1.3558455114822545
12927,566282,15782,1,644,2011-09-11 14:29:00,9,11,6,14,70.80000000000003,429.92,189.84,641.6,306.18000000000006,0.0,1638.3400000000001,0,0,0,2.5440062111801245
12928,566283,17838,1,327,2011-09-11 14:34:00,9,11,6,14,0.0,133.4,161.00000000000003,114.66,176.94000000000003,0.0,586.0,0,0,0,1.7920489296636086
12929,566284,14825,1,72,2011-09-11 14:49:00,9,11,6,14,0.0,124.8,0.0,0.0,35.40000000000001,0.0,160.20000000000002,0,0,0,2.225
12930,566285,13611,1,334,2011-09-11 14:51:00,9,11,6,14,140.70000000000002,85.97000000000001,10.75,156.6,123.66000000000003,0.0,517.68,0,0,10,1.549940119760479
12931,566286,14057,1,252,2011-09-11 14:58:00,9,11,6,14,23.4,83.2,0.0,132.2,92.76000000000002,0.0,331.56000000000006,0,0,0,1.315714285714286
12932,566287,17218,1,49,2011-09-11 15:11:00,9,11,6,15,7.8,4.16,72.91,46.400000000000006,2.1,0.0,133.37,0,0,0,2.7218367346938774
12933,566288,12883,1,68,2011-09-11 15:18:00,9,11,6,15,15.0,44.540000000000006,49.89,129.70000000000002,52.5,0.0,291.63000000000005,0,0,0,4.288676470588236
12934,566289,15601,1,128,2011-09-11 15:20:00,9,11,6,15,15.3,31.6,102.9,55.44,26.32,0.0,231.56,0,0,0,1.8090625
12935,566290,14456,1,713,2011-09-11 15:24:00,9,11,6,15,142.31,194.03999999999996,218.27,186.39000000000001,58.24000000000001,1.65,800.900000000001,0,0,0,1.1232819074333815
12936,566291,12965,1,282,2011-09-11 15:31:00,9,11,6,15,42.129999999999995,118.27,199.90000000000003,221.85000000000005,187.66000000000005,0.0,769.8099999999997,0,0,0,2.72982269503546
12937,566292,13381,1,390,2011-09-11 15:35:00,9,11,6,15,117.47999999999999,91.4,171.46000000000004,94.78000000000002,45.78,0.0,520.9,0,0,0,1.3356410256410256
12938,566293,14533,1,555,2011-09-11 15:35:00,9,11,6,15,207.12,164.64,15.8,10.5,10.32,0.0,408.38000000000005,0,0,0,0.7358198198198199
12939,566294,15533,1,150,2011-09-11 15:41:00,9,11,6,15,15.75,29.009999999999998,92.24999999999999,194.2,118.44999999999997,0.0,449.65999999999985,0,0,0,2.9977333333333323
12940,566295,15547,1,855,2011-09-11 15:44:00,9,11,6,15,14.35,96.95999999999997,43.50000000000001,246.45999999999998,52.12,0.0,453.39,0,0,0,0.5302807017543859
12941,566296,17841,1,80,2011-09-11 15:47:00,9,11,6,15,17.130000000000003,54.47999999999999,20.480000000000004,54.839999999999996,55.6,0.0,202.5300000000001,0,0,15,2.531625000000001
12942,566297,16794,1,55,2011-09-11 15:50:00,9,11,6,15,7.8500000000000005,51.25999999999998,9.98,2.95,17.48,0.0,89.51999999999998,0,0,0,1.6276363636363633
12943,566298,14030,1,170,2011-09-11 15:52:00,9,11,6,15,27.08,22.199999999999996,62.26000000000001,17.79,29.979999999999997,0.0,159.30999999999997,0,0,0,0.9371176470588234
12944,566299,16871,1,200,2011-09-11 15:59:00,9,11,6,15,144.4,15.0,39.84,13.2,117.00000000000003,0.0,329.44,0,0,0,1.6472
12945,566300,18215,1,118,2011-09-11 16:05:00,9,11,6,16,114.38,0.0,16.6,29.400000000000006,138.96,0.0,299.34000000000003,0,0,0,2.5367796610169493
12946,566301,16474,1,56,2011-09-11 16:06:00,9,11,6,16,17.6,34.85,33.849999999999994,15.700000000000003,12.84,0.0,114.84000000000002,0,0,0,2.050714285714286
12947,566302,16474,1,1,2011-09-11 16:09:00,9,11,6,16,0.0,0.0,0.0,0.0,8.25,0.0,8.25,0,0,0,8.25
12948,566303,12997,1,170,2011-09-12 08:24:00,9,12,0,8,39.0,59.2,84.92000000000002,65.1,59.699999999999996,0.0,307.92,0,0,0,1.811294117647059
12949,566304,18158,1,254,2011-09-12 09:03:00,9,12,0,9,64.4,262.40000000000003,0.0,17.0,0.0,0.0,343.80000000000007,0,0,0,1.3535433070866145
12950,566305,14110,1,223,2011-09-12 09:26:00,9,12,0,9,132.57999999999998,165.0,0.0,106.15,119.52,0.0,523.25,0,0,0,2.346412556053812
12951,566306,13265,1,214,2011-09-12 09:36:00,9,12,0,9,49.5,154.18,99.95999999999998,15.6,17.4,0.0,336.64,0,0,0,1.5730841121495327
12952,566307,14307,1,323,2011-09-12 09:37:00,9,12,0,9,184.96,170.26000000000002,176.46,91.85,32.7,0.0,656.2299999999999,0,0,0,2.0316718266253866
12953,566308,15865,1,134,2011-09-12 09:38:00,9,12,0,9,45.0,34.34,84.28,106.5,19.8,0.0,289.92,0,0,0,2.163582089552239
12954,566309,14307,1,24,2011-09-12 09:38:00,9,12,0,9,15.0,0.0,0.0,16.599999999999998,0.0,0.0,31.599999999999998,0,0,0,1.3166666666666667
12955,566310,15980,1,890,2011-09-12 09:39:00,9,12,0,9,0.0,337.76,438.18,513.6,179.04000000000005,0.0,1468.5800000000004,0,0,0,1.65008988764045
12956,566311,15980,1,78,2011-09-12 09:41:00,9,12,0,9,39.6,0.0,0.0,64.67999999999999,65.82,0.0,170.10000000000002,0,0,0,2.180769230769231
12957,566312,16150,1,161,2011-09-12 09:43:00,9,12,0,9,88.19999999999999,44.3,12.6,72.92,106.96000000000001,0.0,324.98,0,0,0,2.0185093167701864
12958,566314,15358,1,372,2011-09-12 09:57:00,9,12,0,9,216.72000000000003,96.16000000000001,59.8,33.18,0.0,0.0,405.8599999999999,0,0,0,1.091021505376344
12959,566315,15392,1,314,2011-09-12 10:01:00,9,12,0,10,0.0,142.48000000000002,83.4,91.24,9.36,0.0,326.47999999999996,0,0,0,1.0397452229299362
12960,566317,13375,1,442,2011-09-12 10:19:00,9,12,0,10,92.7,94.39999999999999,129.26,220.47000000000003,241.82000000000005,0.0,778.6499999999997,0,0,0,1.7616515837104068
12961,566318,15971,1,110,2011-09-12 10:47:00,9,12,0,10,0.0,175.70000000000002,0.0,41.6,0.0,0.0,217.3,0,0,0,1.9754545454545456
12962,566319,13431,1,556,2011-09-12 11:25:00,9,12,0,11,101.14,242.84000000000003,122.58,195.42000000000002,191.70000000000005,0.0,853.68,0,0,0,1.5353956834532374
12963,566320,13983,1,180,2011-09-12 11:41:00,9,12,0,11,88.24000000000001,24.9,129.96,81.9,57.480000000000004,0.0,382.48,0,0,0,2.124888888888889
12964,566321,17961,1,1,2011-09-12 11:44:00,9,12,0,11,0.0,0.0,5.95,0.0,0.0,0.0,5.95,0,0,0,5.95
12965,566322,16209,1,76,2011-09-12 11:58:00,9,12,0,11,23.6,102.32000000000001,19.8,0.0,0.0,0.0,145.72000000000003,0,0,0,1.9173684210526318
12966,566326,16211,1,154,2011-09-12 12:11:00,9,12,0,12,32.0,50.89,70.9,342.83,50.4,0.0,547.0200000000001,0,0,0,3.5520779220779226
12967,566328,13743,1,204,2011-09-12 12:19:00,9,12,0,12,39.6,70.2,30.0,13.919999999999998,0.0,0.0,153.72,0,0,0,0.7535294117647059
12968,566329,14527,1,50,2011-09-12 12:20:00,9,12,0,12,6.75,51.370000000000005,34.65,82.80000000000001,32.0,0.0,207.57000000000005,0,0,0,4.151400000000001
12969,566334,13798,1,412,2011-09-12 12:24:00,9,12,0,12,152.64,72.0,0.0,76.32000000000002,69.12,0.0,370.08000000000004,0,0,0,0.8982524271844661
12970,566345,17685,1,812,2011-09-12 12:27:00,9,12,0,12,525.95,372.2799999999999,133.96,86.76000000000002,131.76000000000002,0.0,1250.7100000000003,0,0,0,1.5402832512315274
12971,566361,15253,1,34,2011-09-12 12:32:00,9,12,0,12,19.8,35.40000000000001,0.0,16.5,0.0,0.0,71.70000000000002,0,0,0,2.108823529411765
12972,566364,15253,1,355,2011-09-12 12:32:00,9,12,0,12,75.0,111.06,126.24,82.75,0.0,0.0,395.05000000000007,0,0,0,1.1128169014084508
12973,566393,13269,1,214,2011-09-12 12:45:00,9,12,0,12,106.32000000000001,114.14000000000001,27.42,15.0,99.30000000000001,0.0,362.17999999999995,0,0,0,1.6924299065420558
12974,566394,13650,1,212,2011-09-12 12:45:00,9,12,0,12,38.4,143.9,58.31999999999999,22.44,54.9,0.0,317.96000000000004,0,0,0,1.4998113207547172
12975,566395,14952,1,164,2011-09-12 12:48:00,9,12,0,12,0.0,0.0,270.0,413.8,0.0,0.0,683.8000000000001,0,0,0,4.169512195121952
12976,566396,14292,1,256,2011-09-12 12:51:00,9,12,0,12,0.0,10.2,144.12000000000003,309.3,40.32,0.0,503.94000000000005,0,0,0,1.9685156250000002
12977,566397,17811,1,77,2011-09-12 12:54:00,9,12,0,12,6.6,23.04,48.15,15.199999999999996,41.13,0.0,134.11999999999998,0,0,0,1.7418181818181815
12978,566398,12884,1,43,2011-09-12 13:10:00,9,12,0,13,27.0,62.400000000000006,0.0,49.650000000000006,170.0,0.0,309.05000000000007,0,0,0,7.187209302325583
12979,566399,16141,1,238,2011-09-12 13:11:00,9,12,0,13,124.23,128.20000000000002,63.66,221.15000000000006,83.16000000000001,0.0,620.4,0,0,0,2.6067226890756303
12980,566400,17139,1,842,2011-09-12 13:16:00,9,12,0,13,394.31999999999994,369.82,306.88000000000005,348.72,82.5,0.0,1502.2399999999998,0,0,15,1.7841330166270781
12981,566402,14997,1,612,2011-09-12 13:34:00,9,12,0,13,119.04,0.0,58.56,95.03999999999999,5.76,0.0,278.40000000000003,0,0,0,0.4549019607843138
12982,566403,16985,1,114,2011-09-12 13:38:00,9,12,0,13,70.8,234.0,141.6,35.7,19.8,0.0,501.90000000000003,0,0,0,4.402631578947369
12983,566405,17919,1,756,2011-09-12 13:41:00,9,12,0,13,619.98,136.8,224.22,67.68,255.36000000000004,0.0,1304.04,0,0,0,1.724920634920635
12984,566408,16984,1,786,2011-09-12 13:43:00,9,12,0,13,232.31,228.4,78.15,189.60999999999999,510.3599999999998,7.5,1246.3300000000006,0,0,0,1.5856615776081433
12985,566420,16360,1,94,2011-09-12 13:50:00,9,12,0,13,43.849999999999994,46.05,15.26,49.949999999999996,50.00000000000001,0.0,205.11,5,0,5,2.1820212765957447
12986,566421,12924,1,196,2011-09-12 13:55:00,9,12,0,13,79.44,122.45000000000002,54.910000000000004,21.63,0.0,0.0,278.43,0,0,0,1.420561224489796
12987,566422,13064,1,82,2011-09-12 13:56:00,9,12,0,13,1.68,68.15,42.75000000000001,27.8,42.7,0.0,183.08000000000004,0,0,0,2.232682926829269
12988,566424,13309,1,262,2011-09-12 14:15:00,9,12,0,14,102.5,221.1,0.0,31.5,26.4,0.0,381.5,0,0,0,1.4561068702290076
12989,566425,16458,1,106,2011-09-12 14:22:00,9,12,0,14,0.0,175.9,0.0,0.0,0.0,0.0,175.9,0,0,0,1.659433962264151
12990,566426,17865,1,484,2011-09-12 14:23:00,9,12,0,14,16.5,0.0,0.0,593.1,53.64,0.0,663.2400000000001,0,0,0,1.370330578512397
12991,566427,17433,1,185,2011-09-12 14:24:00,9,12,0,14,58.6,83.33000000000001,75.43,44.55,41.25,0.0,303.16,0,0,0,1.6387027027027028
12992,566428,15932,1,422,2011-09-12 14:24:00,9,12,0,14,69.36,69.36000000000001,29.759999999999998,66.48,74.74,0.0,309.70000000000005,0,0,0,0.7338862559241707
12993,566429,17865,1,12,2011-09-12 14:24:00,9,12,0,14,0.0,0.0,0.0,0.0,25.20000000000001,0.0,25.20000000000001,0,0,0,2.100000000000001
12994,566430,16475,1,1,2011-09-12 14:37:00,9,12,0,14,0.0,0.0,0.0,0.0,85.0,0.0,85.0,0,0,0,85.0
12995,566431,18180,1,254,2011-09-12 14:39:00,9,12,0,14,179.16000000000003,79.44,9.36,0.0,35.40000000000001,0.0,303.36,0,0,0,1.1943307086614174
12996,566432,13704,1,132,2011-09-12 14:40:00,9,12,0,14,31.5,6.959999999999999,0.0,50.1,0.0,0.0,88.55999999999999,0,0,10,0.6709090909090908
12997,566433,16839,1,430,2011-09-12 14:54:00,9,12,0,14,33.0,452.16,256.2,102.0,64.98,0.0,908.34,0,0,0,2.112418604651163
12998,566434,17090,1,276,2011-09-12 15:01:00,9,12,0,15,63.89,100.89999999999999,98.3,313.6000000000001,14.750000000000002,45.0,636.44,0,0,0,2.3059420289855073
12999,566435,13854,1,68,2011-09-12 15:04:00,9,12,0,15,207.0,95.19999999999999,0.0,0.0,0.0,0.0,302.20000000000005,0,0,0,4.444117647058825
13000,566438,15996,1,44,2011-09-12 15:14:00,9,12,0,15,38.15,15.370000000000001,9.899999999999999,20.75,68.65,0.0,152.82,0,0,0,3.473181818181818
13001,566439,17656,1,28,2011-09-12 15:14:00,9,12,0,15,0.0,0.0,0.0,114.70000000000002,17.700000000000006,0.0,132.40000000000003,0,0,0,4.7285714285714295
13002,566440,15755,1,292,2011-09-12 15:19:00,9,12,0,15,119.25999999999999,64.22,9.36,13.2,124.88000000000001,0.0,330.9200000000001,0,0,5,1.133287671232877
13003,566441,17719,1,149,2011-09-12 15:23:00,9,12,0,15,89.13,19.8,43.599999999999994,109.75999999999999,39.9,0.0,302.1900000000001,0,0,0,2.028120805369128
13004,566442,14732,1,175,2011-09-12 15:29:00,9,12,0,15,83.46000000000001,44.2,31.63,51.0,98.60000000000001,0.0,308.89000000000004,0,0,0,1.7650857142857146
13005,566443,17071,1,144,2011-09-12 15:31:00,9,12,0,15,17.9,44.76,19.9,126.14000000000003,83.10000000000001,0.0,291.8,0,0,5,2.026388888888889
13006,566444,14020,1,180,2011-09-12 15:32:00,9,12,0,15,146.44000000000003,0.0,120.44999999999999,31.85,32.4,0.0,331.14,0,0,0,1.8396666666666666
13007,566446,192085,1,500,2011-09-12 15:40:00,9,12,0,15,201.20999999999998,570.7999999999998,305.9899999999999,308.76,123.08999999999996,10.75,1520.600000000001,228,0,0,3.041200000000002
13008,566447,12989,1,252,2011-09-12 15:43:00,9,12,0,15,0.0,0.0,84.96000000000002,0.0,351.36,0.0,436.32000000000005,0,0,0,1.7314285714285715
13009,566448,14897,1,30,2011-09-12 16:06:00,9,12,0,16,0.0,0.0,87.8,0.0,82.1,0.0,169.9,0,0,0,5.663333333333333
13010,566450,15673,1,420,2011-09-12 16:12:00,9,12,0,16,183.36,152.26000000000002,123.9,227.10999999999996,24.9,0.0,711.5300000000003,0,0,0,1.6941190476190484
13011,566451,18069,1,468,2011-09-12 16:14:00,9,12,0,16,244.09,312.3500000000001,36.55,109.98000000000003,77.37999999999998,2.5,782.85,0,0,1,1.6727564102564103
13012,566452,14901,1,57,2011-09-12 16:14:00,9,12,0,16,42.629999999999995,29.7,0.0,46.2,10.799999999999999,0.0,129.32999999999998,0,0,0,2.268947368421052
13013,566453,17811,1,36,2011-09-12 16:23:00,9,12,0,16,0.0,0.0,0.0,0.0,19.1,0.0,19.1,0,0,0,0.5305555555555556
13014,566455,14500,1,10,2011-09-12 16:45:00,9,12,0,16,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0,0,0,2.1
13015,566465,15764,1,2,2011-09-12 17:58:00,9,12,0,17,0.0,0.0,2.1,1.25,0.0,0.0,3.35,0,0,0,1.675
13016,566477,14359,1,189,2011-09-13 09:03:00,9,13,1,9,34.9,147.8,107.9,162.79,30.0,0.0,483.39000000000004,0,0,0,2.5576190476190477
13017,566479,13831,1,104,2011-09-13 09:07:00,9,13,1,9,0.0,81.6,0.0,71.6,187.0,0.0,340.20000000000005,0,0,0,3.2711538461538465
13018,566480,16451,1,120,2011-09-13 09:17:00,9,13,1,9,24.75,89.9,0.0,35.019999999999996,117.3,0.0,266.97,0,0,0,2.2247500000000002
13019,566481,15769,1,700,2011-09-13 09:33:00,9,13,1,9,0.0,895.0,0.0,358.0,0.0,0.0,1253.0,0,0,0,1.79
13020,566482,16609,1,624,2011-09-13 09:43:00,9,13,1,9,155.92000000000002,424.80000000000007,307.40000000000003,349.85,81.81,0.0,1319.7799999999997,0,0,0,2.115032051282051
13021,566483,13880,1,249,2011-09-13 09:47:00,9,13,1,9,226.60000000000002,122.52000000000004,40.5,25.20000000000001,0.0,0.0,414.82,0,0,0,1.6659437751004016
13022,566484,13880,1,216,2011-09-13 09:48:00,9,13,1,9,38.4,36.4,78.83999999999999,60.00000000000001,10.2,0.0,223.84,0,0,0,1.0362962962962963
13023,566485,13880,1,112,2011-09-13 09:49:00,9,13,1,9,70.8,66.0,19.8,25.0,0.0,0.0,181.60000000000002,0,0,0,1.6214285714285717
13024,566486,16098,1,112,2011-09-13 09:59:00,9,13,1,9,0.0,135.64,112.5,0.0,0.0,45.0,293.14000000000004,0,0,0,2.617321428571429
13025,566487,16422,1,316,2011-09-13 10:03:00,9,13,1,10,0.0,31.20000000000001,50.4,35.40000000000001,241.2,0.0,358.2,0,0,0,1.1335443037974684
13026,566488,12940,1,95,2011-09-13 10:16:00,9,13,1,10,15.3,67.65,80.10000000000001,158.52,39.7,0.0,361.27000000000004,0,0,0,3.8028421052631582
13027,566489,16814,1,243,2011-09-13 10:17:00,9,13,1,10,39.75,6.6,25.5,273.68,210.76999999999998,0.0,556.3000000000001,0,0,0,2.289300411522634
13028,566491,14060,1,216,2011-09-13 10:25:00,9,13,1,10,55.32,23.4,0.0,85.68000000000002,129.84,0.0,294.24,0,0,0,1.3622222222222222
13029,566494,17404,0,4072,2011-09-13 11:12:00,9,13,1,11,367.67999999999995,1532.48,1091.52,635.1999999999999,487.2,0.0,4114.08,0,0,0,1.0103339882121807
13030,566495,15529,1,801,2011-09-13 11:14:00,9,13,1,11,114.63000000000001,232.98999999999998,128.3,186.63,136.24,0.0,798.7899999999995,2,0,10,0.997240948813982
13031,566518,17779,1,101,2011-09-13 11:24:00,9,13,1,11,35.94,39.7,39.1,24.359999999999996,19.07,0.0,158.16999999999996,0,0,0,1.5660396039603957
13032,566520,17757,1,61,2011-09-13 11:26:00,9,13,1,11,22.29,8.85,70.45,6.9,52.7,0.0,161.19000000000003,0,0,0,2.642459016393443
13033,566534,192159,1,531,2011-09-13 11:32:00,9,13,1,11,172.88,783.0199999999999,385.4299999999999,656.9000000000002,439.53999999999996,0.0,2437.7699999999995,0,0,0,4.590903954802259
13034,566537,13767,1,134,2011-09-13 11:34:00,9,13,1,11,0.0,88.80000000000004,128.10000000000002,154.8,0.0,0.0,371.7000000000001,0,0,0,2.773880597014926
13035,566539,17228,1,261,2011-09-13 11:34:00,9,13,1,11,0.0,91.85,34.989999999999995,160.57,81.31,0.0,368.7199999999999,0,0,0,1.4127203065134097
13036,566554,13136,1,350,2011-09-13 11:39:00,9,13,1,11,38.0,327.90000000000003,165.3,218.60000000000005,155.10000000000002,0.0,904.9000000000001,0,0,0,2.585428571428572
13037,566555,15216,1,28,2011-09-13 11:41:00,9,13,1,11,63.6,33.0,0.0,0.0,0.0,0.0,96.6,0,0,0,3.4499999999999997
13038,566556,16353,1,48,2011-09-13 11:47:00,9,13,1,11,237.6,0.0,0.0,0.0,0.0,0.0,237.6,0,0,0,4.95
13039,566557,14646,0,4951,2011-09-13 11:47:00,9,13,1,11,898.8,1696.7599999999998,1030.6399999999999,3283.5800000000004,1371.3400000000001,0.0,8281.119999999999,0,0,0,1.6726156332054127
13040,566558,15311,1,356,2011-09-13 11:51:00,9,13,1,11,11.0,572.19,14.45,44.8,26.849999999999998,0.0,669.29,0,0,0,1.8800280898876403
13041,566559,18044,1,157,2011-09-13 11:52:00,9,13,1,11,17.4,74.76,109.36000000000001,230.45000000000005,0.0,0.0,431.9700000000001,0,0,0,2.751401273885351
13042,566560,17092,1,216,2011-09-13 12:09:00,9,13,1,12,111.05000000000001,64.92,76.52,74.76,29.35,0.0,356.59999999999997,0,0,0,1.6509259259259257
13043,566561,18145,1,972,2011-09-13 12:13:00,9,13,1,12,167.57999999999998,294.74,230.16,344.69,42.3,0.0,1079.4700000000003,0,0,0,1.1105658436213994
13044,566562,17365,1,1135,2011-09-13 12:18:00,9,13,1,12,461.8599999999999,153.95000000000002,141.85,174.00000000000003,167.27000000000004,22.5,1121.4300000000005,5,0,0,0.9880440528634366
13045,566563,12909,1,250,2011-09-13 12:22:00,9,13,1,12,6.72,23.88,37.50000000000001,211.38,29.70000000000001,19.8,328.9800000000001,0,0,0,1.3159200000000002
13046,566564,15522,1,315,2011-09-13 12:26:00,9,13,1,12,1.95,43.3,39.12,50.989999999999995,123.69,0.0,259.05,0,0,0,0.8223809523809524
13047,566566,14096,1,105,2011-09-13 12:32:00,9,13,1,12,61.29999999999999,62.44999999999999,66.94,92.07999999999998,65.58,0.0,348.3499999999998,85,0,0,3.3176190476190457
13048,566567,16161,1,139,2011-09-13 12:37:00,9,13,1,12,25.2,241.05,0.0,37.400000000000006,0.0,0.0,303.65000000000003,0,0,0,2.1845323741007197
13049,566571,17037,1,656,2011-09-13 12:49:00,9,13,1,12,144.14,198.03999999999996,307.19000000000005,404.53000000000003,213.42000000000004,0.0,1267.3199999999997,0,0,0,1.9318902439024386
13050,566572,13488,1,177,2011-09-13 12:52:00,9,13,1,12,0.0,32.7,99.93,214.42000000000002,85.7,0.0,432.75000000000006,0,0,0,2.4449152542372885
13051,566575,17133,1,1238,2011-09-13 13:15:00,9,13,1,13,0.0,1144.2,174.0,0.0,340.70000000000005,0.0,1658.9,0,0,0,1.3399838449111472
13052,566576,13098,1,977,2011-09-13 13:21:00,9,13,1,13,290.1,1117.6,123.6,649.0,0.0,0.0,2180.2999999999997,0,0,0,2.2316274309109514
13053,566577,192256,1,258,2011-09-13 13:29:00,9,13,1,13,156.95,452.68999999999994,163.26000000000002,356.47,134.57,0.0,1263.9400000000007,484,0,2,4.898992248062019
13054,566580,12822,1,424,2011-09-13 13:46:00,9,13,1,13,34.68,250.8,73.56,266.76,65.10000000000002,0.0,690.8999999999997,0,0,0,1.6294811320754712
13055,566581,16081,1,887,2011-09-13 13:47:00,9,13,1,13,289.21999999999997,409.7,262.25,280.40000000000003,357.9800000000001,0.0,1599.55,0,0,10,1.803325817361894
13056,566582,13384,1,538,2011-09-13 13:49:00,9,13,1,13,39.8,403.6000000000001,112.68,330.3,137.70000000000002,0.0,1024.08,0,0,0,1.9034944237918214
13057,566583,15343,1,84,2011-09-13 13:55:00,9,13,1,13,36.1,69.1,0.0,170.10000000000002,89.2,0.0,364.5,0,0,5,4.339285714285714
13058,566585,16409,1,172,2011-09-13 14:06:00,9,13,1,14,35.46,50.40000000000002,48.3,123.24000000000001,123.36000000000001,0.0,380.76,0,0,0,2.213720930232558
13059,566586,12619,0,212,2011-09-13 14:23:00,9,13,1,14,33.0,0.0,0.0,79.2,69.6,0.0,181.8,18,0,18,0.8575471698113208
13060,566587,14132,1,260,2011-09-13 14:30:00,9,13,1,14,39.6,182.3,60.0,15.239999999999998,32.9,0.0,330.03999999999996,0,0,0,1.2693846153846153
13061,566588,17562,1,74,2011-09-13 14:42:00,9,13,1,14,99.78,41.6,0.0,50.40000000000002,0.0,0.0,191.78000000000003,0,0,0,2.591621621621622
13062,566589,14753,1,211,2011-09-13 14:50:00,9,13,1,14,118.55000000000001,215.9,74.45,118.85,35.40000000000001,0.0,563.15,0,0,0,2.668957345971564
13063,566590,14032,1,273,2011-09-13 14:51:00,9,13,1,14,67.7,0.0,54.24,59.339999999999996,120.92,0.0,302.2,0,0,0,1.106959706959707
13064,566591,16036,1,589,2011-09-13 14:53:00,9,13,1,14,17.82,248.60000000000005,102.88999999999999,151.58999999999997,49.29,0.0,570.19,0,0,0,0.9680645161290323
13065,566592,15201,1,252,2011-09-13 14:53:00,9,13,1,14,60.0,0.0,39.0,75.48,73.8,0.0,248.28000000000003,0,0,0,0.9852380952380954
13066,566594,16959,1,49,2011-09-13 15:03:00,9,13,1,15,30.0,8.5,0.0,65.80000000000001,13.05,0.0,117.35000000000001,0,0,0,2.3948979591836737
13067,566595,18251,1,7824,2011-09-13 15:03:00,9,13,1,15,1779.6,0.0,972.72,1562.4,0.0,0.0,4314.719999999999,0,0,0,0.5514723926380367
13068,566596,14163,1,304,2011-09-13 15:18:00,9,13,1,15,9.96,96.0,297.0,291.8,91.75999999999999,0.0,786.52,0,0,0,2.587236842105263
13069,566597,14194,1,160,2011-09-13 15:23:00,9,13,1,15,12.5,121.75999999999999,47.7,194.75000000000003,69.6,0.0,446.31,0,0,0,2.7894375
13070,566598,12664,0,72,2011-09-13 15:35:00,9,13,1,15,0.0,0.0,0.0,249.0,30.6,0.0,279.6,40,0,40,3.8833333333333337
13071,566599,15998,1,280,2011-09-13 15:37:00,9,13,1,15,64.39,55.01999999999998,58.26999999999999,136.47,84.55000000000001,0.0,398.6999999999998,0,0,0,1.4239285714285708
13072,566600,13704,1,274,2011-09-13 15:41:00,9,13,1,15,29.28,69.22,30.900000000000006,113.9,173.78000000000003,0.0,417.0799999999999,0,0,0,1.5221897810218976
